,code,year,period,id,Country,tourists,venue,rate,food,glass,metal,other,paper,plastic,leather,green_waste,waste_recycling,polution_clf
5007,EEA_3161-01-1,2008,2008-01--2008-12,FRDR335A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5009,EEA_3161-01-1,2008,2008-01--2008-12,FRDR329B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5017,EEA_31615-01-7,2008,2008-01--2008-12,FRGR1197,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5018,EEA_3161-02-2,2008,2008-01--2008-12,FRGR1197,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5026,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0143A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5027,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0267,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5028,EEA_3161-02-2,2008,2008-01--2008-12,FRGR0267,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5030,EEA_3161-05-5,2008,2008-01--2008-12,FRGR0263,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5031,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0264,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5039,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0230B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5040,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0231,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5043,EEA_3161-05-5,2008,2008-01--2008-12,FRGR0231,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5048,EEA_31615-01-7,2008,2008-01--2008-12,FRDR325,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5054,EEA_31615-01-7,2008,2008-01--2008-12,FRDR2030,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5062,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0143A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5065,EEA_3161-05-5,2008,2008-01--2008-12,FRGR1197,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5068,EEA_3161-05-5,2008,2008-01--2008-12,FRGR0229,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5075,EEA_31615-01-7,2008,2008-01--2008-12,FRDR312,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5079,EEA_3161-02-2,2008,2008-01--2008-12,FRGR0229,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5081,EEA_3161-01-1,2008,2008-01--2008-12,FRGR1197,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5085,EEA_3161-01-1,2008,2008-01--2008-12,FRDR325,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5088,EEA_3161-01-1,2008,2008-01--2008-12,FRDR312,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5094,EEA_3161-01-1,2008,2008-01--2008-12,FRDR271,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5105,EEA_3161-05-5,2008,2008-01--2008-12,SE665499-161461,Sweden,4303307.0,0.0,0.0,23.34,9.15,9.2,0.0,36.4,6.58,0.0,15.33,32.37,0
5106,EEA_3161-02-2,2008,2008-01--2008-12,SE665499-161461,Sweden,4303307.0,0.0,0.0,23.34,9.15,9.2,0.0,36.4,6.58,0.0,15.33,32.37,0
5107,EEA_3161-05-5,2008,2008-01--2008-12,SE663992-160212,Sweden,4303307.0,0.0,0.0,23.34,9.15,9.2,0.0,36.4,6.58,0.0,15.33,32.37,0
5112,EEA_31615-01-7,2008,2008-01--2008-12,CZDYJ_0800,Czech Republic,6063076.0,0.0,11.09255896674262,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.0,25.5,1
5114,EEA_3161-05-5,2008,2008-01--2008-12,ES017MSPFES111R040010,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1
5115,EEA_3161-05-5,2008,2008-01--2008-12,ES017MSPFES111R042010,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1
5123,EEA_3161-01-1,2008,2008-01--2008-12,FRCR333,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5125,EEA_3161-05-5,2008,2008-01--2008-12,FRCR333,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5127,EEA_31615-01-7,2008,2008-01--2008-12,FRCR335,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5128,EEA_3161-02-2,2008,2008-01--2008-12,FRCR335,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5145,EEA_3161-05-5,2008,2008-01--2008-12,SE663553-160798,Sweden,4303307.0,0.0,0.0,23.34,9.15,9.2,0.0,36.4,6.58,0.0,15.33,32.37,1
5153,EEA_31615-01-7,2008,2008-01--2008-12,CZDYJ_0380,Czech Republic,6063076.0,0.0,11.09255896674262,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.0,25.5,1
5157,EEA_3161-05-5,2008,2008-01--2008-12,CZDYJ_1180,Czech Republic,6063076.0,0.0,11.09255896674262,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.0,25.5,1
5169,EEA_31615-01-7,2008,2008-01--2008-12,DERW_DENI_02089,Germany,22635423.0,0.0,0.0,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,47.83,1
5174,EEA_3161-05-5,2008,2008-01--2008-12,CZDYJ_0380,Czech Republic,6063076.0,0.0,11.09255896674262,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.0,25.5,1
5193,EEA_3161-01-1,2009,2009-01--2009-12,FRDR80,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5194,EEA_3161-05-5,2009,2009-01--2009-12,FRDR196A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5204,EEA_3161-02-2,2009,2009-01--2009-12,ES030MSPF0451010,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
5210,EEA_3161-03-3,2009,2009-01--2009-12,ES030MSPF0322010,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
5214,EEA_3161-01-1,2009,2009-01--2009-12,FRAR63,Belgium,6496961.0,0.0,0.0,14.18,3.1,1.91,40.14,18.38,13.94,0.0,5.84,34.303000000000004,1
5215,EEA_3161-05-5,2009,2009-01--2009-12,FRAR53,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5219,EEA_3161-02-2,2009,2009-01--2009-12,FRDR196B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5223,EEA_31615-01-7,2009,2009-01--2009-12,FRDR182,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5226,EEA_31615-01-7,2009,2009-01--2009-12,FRDR136B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5227,EEA_31615-01-7,2009,2009-01--2009-12,FRDR11502,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5230,EEA_31615-01-7,2009,2009-01--2009-12,FRDR185,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5231,EEA_3161-01-1,2009,2009-01--2009-12,FRDR182,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5236,EEA_31615-01-7,2009,2009-01--2009-12,FRDR187,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5237,EEA_3161-02-2,2009,2009-01--2009-12,FRDR187,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5239,EEA_3161-05-5,2009,2009-01--2009-12,FRDR11359,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5240,EEA_31615-01-7,2009,2009-01--2009-12,FRDR11359,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5243,EEA_3161-05-5,2009,2009-01--2009-12,FRDR136B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5250,EEA_3161-02-2,2009,2009-01--2009-12,FRDR136B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5252,EEA_3161-02-2,2009,2009-01--2009-12,FRDR11502,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5257,EEA_3161-05-5,2009,2009-01--2009-12,FRDR182,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5259,EEA_3161-01-1,2009,2009-01--2009-12,FRDR11359,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5260,EEA_3161-01-1,2009,2009-01--2009-12,FRDR136B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5262,EEA_3161-01-1,2009,2009-01--2009-12,FRDR11502,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5264,EEA_3161-01-1,2009,2009-01--2009-12,FRDR185,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5266,EEA_31615-01-7,2009,2009-01--2009-12,ES030MSPF0454010,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
5273,EEA_3161-02-2,2009,2009-01--2009-12,FRDR182,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5285,EEA_3161-03-3,2008,2007-12--2008-02,FRFR163,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5286,EEA_3161-02-2,2008,2008-01--2008-12,FRFR163,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5290,EEA_3161-01-1,2008,2008-01--2008-12,FRDR235,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5301,EEA_3161-02-2,2007,2007-01--2007-12,UKSC023004,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0
5302,EEA_3161-02-2,2007,2007-01--2007-12,UKSC023142,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0
5303,EEA_3161-02-2,2007,2007-01--2007-12,UKSC023043,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0
5304,EEA_3161-02-2,2007,2007-01--2007-12,UKSC023282,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1
5309,EEA_3161-02-2,2009,2009-01--2009-12,ES020MSPF000200509,Portugal,7024884.0,0.0,21.179404364691845,36.49,6.73,1.85,27.680000000000003,13.64,10.72,0.0,1.94,16.23,1
5310,EEA_3161-05-5,2009,2009-01--2009-12,FRFR286,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5312,EEA_3161-01-1,2009,2009-01--2009-12,FRFR281,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5316,EEA_3161-05-5,2009,2009-01--2009-12,FRFR931,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5321,EEA_3161-01-1,2009,2009-01--2009-12,FRFRR281_4,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5325,EEA_3161-02-2,2009,2009-01--2009-12,FRFR179,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5329,EEA_31615-01-7,2009,2009-01--2009-12,FRFR178,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0
5332,EEA_31615-01-7,2009,2009-01--2009-12,FRFR931,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5342,EEA_3161-01-1,2009,2009-01--2009-12,FRFR229,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5344,EEA_3161-05-5,2009,2009-01--2009-12,FRFR229,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5347,EEA_3161-01-1,2009,2009-01--2009-12,FRFR286,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5348,EEA_3161-05-5,2009,2009-01--2009-12,FRFRR281_4,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5363,EEA_3161-03-3,2009,2009-01--2009-12,FRFRR227_2,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5367,EEA_3161-02-2,2009,2009-01--2009-12,FRFR280,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5374,EEA_3161-02-2,2009,2009-01--2009-12,FRFRR227_2,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5397,EEA_3161-02-2,2009,2009-01--2009-12,FRFR655,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5402,EEA_31615-01-7,2009,2009-01--2009-12,FRFRR281_4,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5406,EEA_3161-03-3,2009,2008-12--2009-02,FRFR230,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5417,EEA_31615-01-7,2009,2009-01--2009-12,FRFR230,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5418,EEA_3161-02-2,2009,2009-01--2009-12,FRFR230,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5439,EEA_3161-02-2,2008,2008-01--2008-12,FRER12,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5447,EEA_3161-05-5,2008,2008-01--2008-12,FRER9B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5448,EEA_3161-01-1,2008,2008-01--2008-12,FRER11510,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5460,EEA_3161-05-5,2008,2008-01--2008-12,FRER11510,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5462,EEA_3161-05-5,2008,2008-01--2008-12,FRFR252A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5473,EEA_3161-05-5,2008,2008-01--2008-12,FRDR173A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5475,EEA_31615-01-7,2008,2008-01--2008-12,FRDR173B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5480,EEA_3161-01-1,2008,2008-01--2008-12,FRDR10693,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5482,EEA_3161-03-3,2008,2008-01--2008-12,FRDR130,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5483,EEA_3161-02-2,2008,2008-01--2008-12,FRDR130,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5488,EEA_3161-01-1,2008,2008-01--2008-12,FRDR176,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5512,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0127,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5514,EEA_31615-01-7,2009,2009-01--2009-12,FRDR609,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5523,EEA_3161-05-5,2009,2009-01--2009-12,FRHR20,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5527,EEA_3161-03-3,2009,2009-01--2009-12,FRDR599,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5528,EEA_3161-02-2,2009,2009-01--2009-12,FRDR599,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5531,EEA_3161-02-2,2009,2009-01--2009-12,FRDR598,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5533,EEA_3161-05-5,2009,2009-01--2009-12,FRDR2007E,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5535,EEA_3161-05-5,2009,2009-01--2009-12,FRDR11534,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5543,EEA_3161-02-2,2009,2009-01--2009-12,FRDR625,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5548,EEA_3161-05-5,2009,2009-01--2009-12,FRDR598,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5576,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0575B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5593,EEA_3161-05-5,2008,2008-01--2008-12,FRGR0539A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5597,EEA_3161-03-3,2008,2008-01--2008-12,FRGR0927,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5611,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0550,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5616,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0541,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5641,EEA_3161-05-5,2008,2008-01--2008-12,FRGR0927,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5642,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0927,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5665,EEA_3161-01-1,2008,2008-01--2008-12,FRFR300B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5666,EEA_3161-05-5,2008,2008-01--2008-12,FRFR300B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5668,EEA_3161-01-1,2008,2008-01--2008-12,FRFR192,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5669,EEA_3161-05-5,2008,2008-01--2008-12,FRFR192,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5670,EEA_3161-05-5,2008,2008-01--2008-12,RSVMOR_3,Serbia,530038.0,0.0,21.867101881239144,37.62,5.44,1.38,16.72,13.57,12.73,0.4,12.14,0.76,1
5676,EEA_3161-01-1,2008,2008-01--2008-12,FRFR213A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5677,EEA_3161-05-5,2008,2008-01--2008-12,FRFR213A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5679,EEA_3161-05-5,2008,2008-01--2008-12,FRFR300C,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5685,EEA_3161-03-3,2008,2008-01--2008-12,FRFR300B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5693,EEA_3161-02-2,2008,2008-01--2008-12,FRFR213A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5704,EEA_3161-02-2,2008,2008-01--2008-12,RSVMOR_1,Serbia,530038.0,0.0,21.867101881239144,37.62,5.44,1.38,16.72,13.57,12.73,0.4,12.14,0.76,1
5705,EEA_3161-01-1,2008,2008-01--2008-12,FRFR201,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5709,EEA_3161-01-1,2008,2008-01--2008-12,FRFR215B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5722,EEA_3161-05-5,2008,2008-01--2008-12,FRFR315A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5745,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0006A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5748,EEA_3161-02-2,2009,2009-01--2009-12,FRFR281,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5750,EEA_3161-01-1,2009,2009-01--2009-12,FRFR280,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5752,EEA_3161-01-1,2009,2009-01--2009-12,FRFR279,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5754,EEA_3161-03-3,2009,2009-01--2009-12,FRHR346-I90-0400,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5755,EEA_3161-02-2,2009,2009-01--2009-12,FRHR346-I90-0400,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5757,EEA_3161-02-2,2009,2009-01--2009-12,FRHR347,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5766,EEA_3161-05-5,2009,2009-01--2009-12,FRAR50,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5768,EEA_3161-05-5,2009,2009-01--2009-12,FRAR41,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5771,EEA_31615-01-7,2009,2009-01--2009-12,FRAR43,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5773,EEA_3161-05-5,2009,2009-01--2009-12,FRAR48,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5776,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0563,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5784,EEA_3161-02-2,2009,2009-01--2009-12,FRAR43,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1
5788,EEA_31615-01-7,2009,2009-01--2009-12,ES014MSPFES-014-MR-069-000-03-00,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1
5790,EEA_31615-01-7,2008,2008-01--2008-12,UKSC005236,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1
5791,EEA_3161-02-2,2008,2008-01--2008-12,UKSC003100,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1
5793,EEA_3161-02-2,2008,2008-01--2008-12,UKSC003700,None,50941692.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0
5804,EEA_3161-02-2,2008,2008-01--2008-12,UKSC003800,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1
5806,EEA_3161-02-2,2008,2008-01--2008-12,UKSC006832,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0
5807,EEA_3161-02-2,2008,2008-01--2008-12,UKSC004734,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,0
5808,EEA_3161-02-2,2008,2008-01--2008-12,UKSC006000,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1
5809,EEA_3161-02-2,2008,2008-01--2008-12,UKSC006107,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25,1
